,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
122,15-TwoStageMixtureNoScaling,catch_18,0.0,0.2762,0.38,0.0,1.0,0.5,0.19,0.5,0.5,0.37,0.31,0.5,0.0,TwoStageMixtureNoScaling,0.2319,0.0008,0.0,0.4297
123,15-TwoStageMixtureNoScaling,catch_10,0.0,0.3308,0.32,0.0,1.0,0.5,0.31,0.5,0.5,0.51,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2056,0.0003,0.0,0.1466
124,15-TwoStageMixtureNoScaling,exp_49,0.0,0.9888,0.82,1.0,1.0,0.6,0.49,0.4,0.5,0.32,0.6900000000000001,0.5,0.0,TwoStageMixtureNoScaling,0.7667,0.7057,1.0,0.1625
125,15-TwoStageMixtureNoScaling,exp_11,1.0,1.1582,0.5,1.0,0.0,0.6,0.7,0.4,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.5087,0.9479,1.0,0.6483
126,15-TwoStageMixtureNoScaling,exp_100,0.0,0.8046,0.6900000000000001,0.0,0.0,0.5,0.58,0.5,0.6,0.38,0.49,0.4,0.0,TwoStageMixtureNoScaling,0.5754,0.9148,1.0,0.7
127,15-TwoStageMixtureNoScaling,catch_19,0.0,0.9509,0.48,1.0,1.0,0.5,0.48,0.5,0.5,0.59,0.31,0.5,0.0,TwoStageMixtureNoScaling,0.5077,0.0516,0.0,0.1812
128,15-TwoStageMixtureNoScaling,catch_13,0.0,1.0105,0.2799999999999999,1.0,1.0,0.5,0.21,0.5,0.5,0.52,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.4049,0.0196,0.0,0.2273
129,15-TwoStageMixtureNoScaling,exp_39,1.0,1.7387,0.32,1.0,1.0,0.4,0.79,0.6,0.5,0.7,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.7182,0.2113,0.0,0.492
130,15-TwoStageMixtureNoScaling,exp_5,1.0,0.6184,0.8300000000000001,1.0,0.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.471,0.9621,1.0,0.3402
131,15-TwoStageMixtureNoScaling,exp_111,1.0,0.1458,0.3,1.0,1.0,0.4,0.78,0.6,0.5,0.4,0.21,0.5,1.0,TwoStageMixtureNoScaling,0.6879,0.8243,1.0,0.4555
132,15-TwoStageMixtureNoScaling,exp_28,1.0,0.1169,0.3,0.0,0.0,0.5,0.3,0.5,0.6,0.17,0.2,0.4,1.0,TwoStageMixtureNoScaling,0.4764,0.9602,1.0,0.3815
133,15-TwoStageMixtureNoScaling,exp_72,1.0,0.1423,0.6799999999999999,0.0,1.0,0.5,0.8,0.5,0.4,0.2,0.4,0.6,1.0,TwoStageMixtureNoScaling,0.2532,0.9985,1.0,0.2476
134,15-TwoStageMixtureNoScaling,exp_62,0.0,0.1571,0.62,0.0,1.0,0.5,0.41,0.5,0.6,0.21,0.18,0.4,0.0,TwoStageMixtureNoScaling,0.6875,0.1745,0.0,0.4631
135,15-TwoStageMixtureNoScaling,exp_33,0.0,0.3244,0.32,1.0,1.0,0.6,0.79,0.4,0.5,0.7,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.7182,0.2113,0.0,0.2544
136,15-TwoStageMixtureNoScaling,exp_55,1.0,0.623,0.82,1.0,1.0,0.4,0.49,0.6,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.7667,0.7057,0.0,0.4226
137,15-TwoStageMixtureNoScaling,catch_17,0.0,0.0755,0.3,1.0,1.0,0.5,0.4,0.5,0.5,0.68,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.4118,0.0212,0.0,0.2894
138,15-TwoStageMixtureNoScaling,catch_14,0.0,0.2052,0.79,0.0,1.0,0.5,0.22,0.5,0.5,0.28,0.41,0.5,0.0,TwoStageMixtureNoScaling,0.2687,0.0022,0.0,0.1801
