,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
124,3-TwoStageMixtureNoScaling,exp_41,0.0,0.6572,0.79,1.0,1.0,0.6,0.81,0.4,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,1.0045,0.7204,1,2.1092
125,3-TwoStageMixtureNoScaling,exp_0,1.0,1.1701,0.8300000000000001,0.0,1.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,1.0,TwoStageMixtureNoScaling,0.5461,0.9816,1,0.7227
126,3-TwoStageMixtureNoScaling,exp_93,1.0,0.3669,0.4,1.0,0.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.7563,0.9252,1,1.2941
127,3-TwoStageMixtureNoScaling,exp_81,1.0,0.1745,0.8099999999999999,1.0,1.0,0.6,0.61,0.4,0.5,0.29,0.22,0.5,1.0,TwoStageMixtureNoScaling,0.5937,0.9733,1,0.3378
128,3-TwoStageMixtureNoScaling,exp_12,1.0,0.3522,0.5,0.0,0.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,1.0,TwoStageMixtureNoScaling,0.3324,0.9989,1,0.2687
129,3-TwoStageMixtureNoScaling,exp_77,1.0,0.3243,0.6799999999999999,1.0,0.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.2137,1.0,1,0.3473
130,3-TwoStageMixtureNoScaling,exp_103,1.0,0.346,0.6900000000000001,1.0,1.0,0.4,0.58,0.6,0.5,0.38,0.49,0.5,1.0,TwoStageMixtureNoScaling,0.7635,0.9222,1,0.244
131,3-TwoStageMixtureNoScaling,exp_48,1.0,0.1303,0.82,0.0,1.0,0.5,0.49,0.5,0.4,0.32,0.6900000000000001,0.6,1.0,TwoStageMixtureNoScaling,0.5454,0.9818,1,0.3563
132,3-TwoStageMixtureNoScaling,exp_76,1.0,0.238,0.6799999999999999,0.0,0.0,0.5,0.8,0.5,0.6,0.2,0.4,0.4,1.0,TwoStageMixtureNoScaling,0.2078,1.0,1,0.1655
133,3-TwoStageMixtureNoScaling,exp_118,1.0,0.6853,0.79,0.0,1.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.4298,0.9945,1,0.2116
134,3-TwoStageMixtureNoScaling,exp_7,1.0,0.6743,0.8300000000000001,1.0,1.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.7376,0.9326,1,0.6122
135,3-TwoStageMixtureNoScaling,exp_95,1.0,1.9754,0.4,1.0,1.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.956,0.7872,1,0.4853
136,3-TwoStageMixtureNoScaling,exp_63,1.0,0.7117,0.62,1.0,1.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.5905,0.9739,1,0.5882
137,3-TwoStageMixtureNoScaling,catch_17,0.0,0.6618,0.3,1.0,1.0,0.5,0.4,0.5,0.5,0.68,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.4306,0.0056,0,0.6372
138,3-TwoStageMixtureNoScaling,exp_110,1.0,0.1322,0.3,0.0,1.0,0.5,0.78,0.5,0.6,0.4,0.21,0.4,1.0,TwoStageMixtureNoScaling,0.4852,0.9896,1,0.4411
139,3-TwoStageMixtureNoScaling,exp_16,1.0,0.8959,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,1.0,TwoStageMixtureNoScaling,0.618,0.9681,1,0.1836
