,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
124,4-TwoStageMixtureNoScaling,exp_17,1.0,0.2437,0.8300000000000001,1.0,1.0,0.6,0.28,0.4,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.3969,0.3833,0,0.247
125,4-TwoStageMixtureNoScaling,exp_13,0.0,0.6287,0.5,1.0,0.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.364,0.2376,0,0.2606
126,4-TwoStageMixtureNoScaling,exp_65,0.0,0.7422,0.52,1.0,1.0,0.6,0.72,0.4,0.5,0.51,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.3974,0.613,1,0.2019
127,4-TwoStageMixtureNoScaling,exp_103,0.0,0.2338,0.6900000000000001,1.0,1.0,0.4,0.58,0.6,0.5,0.38,0.49,0.5,0.0,TwoStageMixtureNoScaling,0.4042,0.481,0,0.4146
128,4-TwoStageMixtureNoScaling,exp_49,1.0,0.0942,0.82,1.0,1.0,0.6,0.49,0.4,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.3782,0.7147,1,0.2746
129,4-TwoStageMixtureNoScaling,exp_2,0.0,0.382,0.8300000000000001,0.0,0.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,0.0,TwoStageMixtureNoScaling,0.378,0.2845,0,0.1181
130,4-TwoStageMixtureNoScaling,exp_7,1.0,0.3528,0.8300000000000001,1.0,1.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.368,0.2497,0,0.227
131,4-TwoStageMixtureNoScaling,exp_109,1.0,0.1242,0.3,1.0,0.0,0.4,0.78,0.6,0.5,0.4,0.21,0.5,1.0,TwoStageMixtureNoScaling,0.404,0.4758,1,0.6547
132,4-TwoStageMixtureNoScaling,exp_70,1.0,0.3675,0.52,0.0,1.0,0.5,0.72,0.5,0.6,0.51,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.3994,0.5956,1,0.1586
133,4-TwoStageMixtureNoScaling,exp_41,0.0,0.1564,0.79,1.0,1.0,0.6,0.81,0.4,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2115,0.0259,0,0.183
134,4-TwoStageMixtureNoScaling,exp_6,0.0,0.3327,0.8300000000000001,0.0,1.0,0.5,0.79,0.5,0.6,0.49,0.53,0.4,0.0,TwoStageMixtureNoScaling,0.3706,0.2583,0,0.146
135,4-TwoStageMixtureNoScaling,catch_14,0.0,0.367,0.79,0.0,1.0,0.5,0.22,0.5,0.5,0.28,0.41,0.5,0.0,TwoStageMixtureNoScaling,0.2639,0.065,0,0.1899
136,4-TwoStageMixtureNoScaling,exp_66,1.0,0.8168,0.52,0.0,0.0,0.5,0.72,0.5,0.4,0.51,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.4044,0.5022,0,1.2084
137,4-TwoStageMixtureNoScaling,exp_39,0.0,0.0955,0.32,1.0,1.0,0.4,0.79,0.6,0.5,0.7,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.3969,0.3832,0,0.2168
138,4-TwoStageMixtureNoScaling,exp_44,0.0,0.1549,0.79,0.0,0.0,0.5,0.81,0.5,0.6,0.48,0.1699999999999999,0.4,0.0,TwoStageMixtureNoScaling,0.1716,0.0097,0,0.2136
139,4-TwoStageMixtureNoScaling,exp_83,0.0,0.2259,0.8099999999999999,1.0,0.0,0.6,0.61,0.4,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.2645,0.0655,1,0.0717
