,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
124,9-TwoStageMixtureNoScaling,exp_63,0.0,0.5114,0.62,1.0,1.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.2943,0.2304,0,0.5037
125,9-TwoStageMixtureNoScaling,exp_33,0.0,0.2433,0.32,1.0,1.0,0.6,0.79,0.4,0.5,0.7,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.2973,0.2412,0,0.1376
126,9-TwoStageMixtureNoScaling,exp_86,0.0,0.1068,0.8099999999999999,0.0,1.0,0.5,0.61,0.5,0.6,0.29,0.22,0.4,0.0,TwoStageMixtureNoScaling,0.2475,0.1134,0,0.373
127,9-TwoStageMixtureNoScaling,exp_92,0.0,0.3516,0.4,0.0,0.0,0.5,0.5,0.5,0.6,0.38,0.3,0.4,0.0,TwoStageMixtureNoScaling,0.3289,0.5257,1,0.2483
128,9-TwoStageMixtureNoScaling,catch_10,0.0,0.1605,0.32,0.0,1.0,0.5,0.31,0.5,0.5,0.51,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2295,0.0843,0,0.1137
129,9-TwoStageMixtureNoScaling,exp_7,0.0,0.3411,0.8300000000000001,1.0,1.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,0.0,TwoStageMixtureNoScaling,0.3225,0.3781,0,0.4614
130,9-TwoStageMixtureNoScaling,exp_21,1.0,0.307,0.8300000000000001,1.0,0.0,0.4,0.28,0.6,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.3284,0.458,0,0.332
131,9-TwoStageMixtureNoScaling,catch_16,0.0,0.2534,0.78,0.0,1.0,0.5,0.32,0.5,0.5,0.37,0.6799999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2878,0.2088,0,0.2919
132,9-TwoStageMixtureNoScaling,exp_87,0.0,0.0658,0.8099999999999999,1.0,1.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.2714,0.1635,0,0.3124
133,9-TwoStageMixtureNoScaling,exp_61,1.0,0.4903,0.62,1.0,0.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.3131,0.3124,0,0.5259
134,9-TwoStageMixtureNoScaling,exp_13,0.0,0.1233,0.5,1.0,0.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.3271,0.568,1,0.4103
135,9-TwoStageMixtureNoScaling,catch_11,0.0,0.064,0.5,1.0,1.0,0.5,0.18,0.5,0.5,0.58,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.0989,0.0013,0,0.1092
136,9-TwoStageMixtureNoScaling,catch_14,0.0,0.4013,0.79,0.0,1.0,0.5,0.22,0.5,0.5,0.28,0.41,0.5,0.0,TwoStageMixtureNoScaling,0.2106,0.0601,0,0.2569
137,9-TwoStageMixtureNoScaling,exp_72,1.0,0.4532,0.6799999999999999,0.0,1.0,0.5,0.8,0.5,0.4,0.2,0.4,0.6,1.0,TwoStageMixtureNoScaling,0.2663,0.8486,0,0.0911
138,9-TwoStageMixtureNoScaling,exp_14,1.0,0.1797,0.5,0.0,1.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,1.0,TwoStageMixtureNoScaling,0.3231,0.3836,0,0.1653
